UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],delta_temp,power_proxy,Machine failure,TWF,HDF,PWF,OSF,RNF,risk_score,risk_level
222,H29635,H,298.4,308.5,1827,24.3,153,10.100000000000023,44396.1,0,0,0,0,0,0,0.42964514074444127,Medium
223,L47402,L,298.4,308.6,1304,45.0,158,10.200000000000045,58680.0,0,0,0,0,0,0,0.5833802902929224,High
224,L47403,L,298.4,308.6,1569,34.4,160,10.200000000000045,53973.6,0,0,0,0,0,0,0.5177260235002658,Medium
225,L47404,L,298.3,308.6,1584,29.3,162,10.300000000000011,46411.200000000004,0,0,0,0,0,0,0.47587453997411483,Medium
226,L47405,L,298.3,308.5,1362,53.8,164,10.199999999999989,73275.59999999999,0,0,0,0,0,0,0.6740121945443575,High
227,L47406,L,298.3,308.4,1329,49.2,166,10.099999999999966,65386.8,0,0,0,0,0,0,0.6341745926850851,High
228,L47407,L,298.3,308.5,1539,36.1,168,10.199999999999989,55557.9,0,0,0,0,0,0,0.5432745849526813,High
229,M15088,M,298.3,308.5,1629,37.1,170,10.199999999999989,60435.9,0,0,0,0,0,0,0.5628912687306598,High
230,L47409,L,298.3,308.5,1538,32.2,173,10.199999999999989,49523.600000000006,0,0,0,0,0,0,0.5161929989525657,Medium
231,L47410,L,298.3,308.6,1570,34.8,175,10.300000000000011,54635.99999999999,0,0,0,0,0,0,0.5451275526162374,High
232,L47411,L,298.3,308.4,1408,43.1,177,10.099999999999966,60684.8,0,0,0,0,0,0,0.6074847357593209,High
233,L47412,L,298.2,308.4,1424,47.6,179,10.199999999999989,67782.40000000001,0,0,0,0,0,0,0.6513192918624273,High
234,L47413,L,298.2,308.4,1512,34.9,181,10.199999999999989,52768.799999999996,0,0,0,0,0,0,0.5509678551990992,High
235,L47414,L,298.2,308.4,1478,42.9,183,10.199999999999989,63406.2,0,0,0,0,0,0,0.6219865719248521,High
236,M15095,M,298.1,308.3,1680,33.7,185,10.199999999999989,56616.00000000001,0,0,0,0,0,0,0.5593426316440993,High
237,L47416,L,298.1,308.3,1495,38.7,188,10.199999999999989,57856.50000000001,0,0,0,0,0,0,0.5943454566585825,High
238,M15097,M,298.0,308.1,1552,36.6,190,10.100000000000023,56803.200000000004,0,0,0,0,0,0,0.5836024458024185,High
239,L47418,L,297.9,308.1,1393,50.3,193,10.200000000000045,70067.9,0,0,0,0,0,0,0.6934240144053613,High
240,L47419,L,298.0,308.2,1611,30.6,195,10.199999999999989,49296.600000000006,0,0,0,0,0,0,0.5416743644353026,High
241,M15100,M,298.0,308.1,1339,51.6,197,10.100000000000023,69092.40000000001,0,0,0,0,0,0,0.7046991823154216,High
242,L47421,L,298.0,308.1,1777,24.3,200,10.100000000000023,43181.1,0,0,0,0,0,0,0.5012235212173493,Medium
243,L47422,L,298.0,308.2,1348,58.8,202,10.199999999999989,79262.4,1,0,0,0,1,0,0.7750152010472955,High
244,L47423,L,298.0,308.2,1442,44.1,204,10.199999999999989,63592.200000000004,0,0,0,0,0,0,0.6621994732130516,High
245,M15104,M,298.0,308.2,1395,49.1,206,10.199999999999989,68494.5,0,0,0,0,0,0,0.7038487773674992,High
246,M15105,M,297.9,308.1,1627,31.4,209,10.200000000000045,51087.799999999996,0,0,0,0,0,0,0.5722289097340532,High
247,L47426,L,297.9,308.1,1585,33.5,212,10.200000000000045,53097.5,0,0,0,0,0,0,0.5930259440443229,High
248,L47427,L,298.0,308.2,1469,45.5,214,10.199999999999989,66839.5,0,0,0,0,0,0,0.6929982460328094,High
249,L47428,L,298.0,308.3,1362,56.8,216,10.300000000000011,77361.59999999999,1,0,0,0,1,0,0.7818897693537661,High
250,L47429,L,298.0,308.3,1405,56.2,218,10.300000000000011,78961.0,1,0,0,0,1,0,0.785348729560772,High
251,L47430,L,298.0,308.3,1662,32.7,0,10.300000000000011,54347.4,0,0,0,0,0,0,0.256260808942197,Low
252,M15111,M,298.0,308.2,1466,42.6,2,10.199999999999989,62451.6,0,0,0,0,0,0,0.3320273715829882,Low
253,L47432,L,298.0,308.2,1620,35.8,5,10.199999999999989,57995.99999999999,0,0,0,0,0,0,0.2893967627337536,Low
254,L47433,L,298.0,308.2,1357,48.2,7,10.199999999999989,65407.4,0,0,0,0,0,0,0.37734297304315134,Low
255,L47434,L,298.0,308.2,1514,37.9,9,10.199999999999989,57380.6,0,0,0,0,0,0,0.30587662488636297,Low
256,L47435,L,298.0,308.2,1489,40.4,11,10.199999999999989,60155.6,0,0,0,0,0,0,0.3290099462503797,Low
257,L47436,L,298.1,308.3,1331,63.0,13,10.199999999999989,83853.0,0,0,0,0,0,0,0.509592273801573,Medium
258,L47437,L,298.0,308.0,1615,29.5,15,10.0,47642.5,0,0,0,0,0,0,0.24732891741875423,Low
259,L47438,L,298.1,308.2,1482,37.9,17,10.099999999999966,56167.799999999996,0,0,0,0,0,0,0.3157998693727675,Low
260,M15119,M,298.1,308.2,1420,63.9,19,10.099999999999966,90738.0,1,0,0,1,0,0,0.5394930409811771,Medium
261,M15120,M,298.2,308.3,1522,49.1,22,10.100000000000023,74730.2,0,0,0,0,0,0,0.42695035449115826,Medium
262,L47441,L,298.1,308.2,1654,32.1,25,10.099999999999966,53093.4,0,0,0,0,0,0,0.2896722503635136,Low
263,M15122,M,298.1,308.2,1736,26.8,27,10.099999999999966,46524.8,0,0,0,0,0,0,0.24895478295560589,Low
264,M15123,M,298.0,308.1,1587,32.3,30,10.100000000000023,51260.1,0,0,0,0,0,0,0.2945571439639469,Low
265,L47444,L,298.1,308.2,1390,47.5,33,10.099999999999966,66025.0,0,0,0,0,0,0,0.4159911916872554,Low
266,L47445,L,298.0,308.1,1454,37.1,35,10.100000000000023,53943.4,0,0,0,0,0,0,0.3348648750376909,Low
267,H29680,H,298.0,308.1,1440,43.7,37,10.100000000000023,62928.00000000001,0,0,0,0,0,0,0.3944776942376723,Low
268,L47447,L,297.9,308.0,1954,21.1,42,10.100000000000023,41229.4,0,0,0,0,0,0,0.22945355949059146,Low
269,H29682,H,297.9,308.0,1800,24.8,44,10.100000000000023,44640.0,0,0,0,0,0,0,0.2606083838287926,Low
270,L47449,L,298.0,308.0,1524,37.0,49,10.0,56388.0,0,0,0,0,0,0,0.36194245566073846,Low
271,H29684,H,298.0,308.0,1520,39.6,51,10.0,60192.0,0,0,0,0,0,0,0.38793723382942974,Low
272,M15131,M,298.1,308.1,1452,40.8,56,10.0,59241.6,0,0,0,0,0,0,0.4003003747346087,Low
273,L47452,L,298.1,308.1,1484,40.4,59,10.0,59953.6,0,0,0,0,0,0,0.40444541108373233,Low
274,L47453,L,298.1,308.0,1426,46.0,61,9.899999999999977,65596.0,0,0,0,0,0,0,0.45105431049745964,Medium
275,L47454,L,298.1,308.0,1652,28.5,63,9.899999999999977,47082.0,0,0,0,0,0,0,0.316464381866933,Low
276,L47455,L,298.0,308.0,1401,54.7,65,10.0,76634.7,0,0,0,0,0,0,0.5299828963763953,Medium
277,M15136,M,298.0,307.9,1750,26.6,67,9.899999999999977,46550.0,0,0,0,0,0,0,0.3111536091374248,Low
278,H29691,H,298.0,308.0,1479,50.7,70,10.0,74985.3,0,0,0,0,0,0,0.5122040621869179,Medium
279,M15138,M,298.0,308.0,1620,29.4,75,10.0,47628.0,0,0,0,0,0,0,0.3416085476571007,Low
280,L47459,L,298.0,308.1,1819,23.4,78,10.100000000000023,42564.6,0,0,0,0,0,0,0.30200790918799425,Low
281,M15140,M,298.1,308.1,1456,43.7,80,10.0,63627.200000000004,0,0,0,0,0,0,0.46403287985375496,Medium
282,L47461,L,298.1,308.0,1626,36.5,83,9.899999999999977,59349.0,0,0,0,0,0,0,0.41960305958385785,Medium
283,M15142,M,298.1,308.1,1390,49.8,85,10.0,69222.0,0,0,0,0,0,0,0.5180251650694663,Medium
284,L47463,L,298.2,308.2,1469,43.0,88,10.0,63167.0,0,0,0,0,0,0,0.47180094805249106,Medium
285,L47464,L,298.2,308.3,2051,19.2,90,10.100000000000023,39379.2,0,0,0,0,0,0,0.29074620955021446,Low
286,L47465,L,298.2,308.3,1568,36.0,92,10.100000000000023,56448.0,0,0,0,0,0,0,0.4245669507499161,Medium
287,L47466,L,298.2,308.3,1589,33.2,94,10.100000000000023,52754.8,0,0,0,0,0,0,0.40404633287639735,Low
288,L47467,L,298.2,308.3,1805,31.6,96,10.100000000000023,57038.0,0,0,0,0,0,0,0.4080408773729306,Low
289,H29702,H,298.2,308.4,1385,42.2,98,10.199999999999989,58447.00000000001,0,0,0,0,0,0,0.47261049932151294,Medium
290,L47469,L,298.1,308.4,1436,46.7,103,10.299999999999955,67061.2,0,0,0,0,0,0,0.5245957076090118,Medium
291,L47470,L,298.1,308.4,1438,45.6,105,10.299999999999955,65572.8,0,0,0,0,0,0,0.5183695988249548,Medium
292,L47471,L,298.0,308.3,1473,42.6,107,10.300000000000011,62749.8,0,0,0,0,0,0,0.4987052866973317,Medium
293,L47472,L,298.1,308.4,1335,40.2,109,10.299999999999955,53667.00000000001,0,0,0,0,0,0,0.4682728608047495,Medium
294,H29707,H,298.1,308.5,1392,44.8,111,10.399999999999977,62361.6,0,0,0,0,0,0,0.5162450831906326,Medium
295,M15154,M,298.1,308.5,1372,51.1,116,10.399999999999977,70109.2,0,0,0,0,0,0,0.5761732831750663,High
296,M15155,M,298.1,308.6,1716,30.7,119,10.5,52681.2,0,0,0,0,0,0,0.42967039285102654,Medium
297,L47476,L,298.0,308.5,1395,46.2,122,10.5,64449.00000000001,0,0,0,0,0,0,0.546018765062792,High
298,L47477,L,298.0,308.5,1713,25.3,124,10.5,43338.9,0,0,0,0,0,0,0.38691447650781075,Low
299,H29712,H,297.9,308.5,2129,18.7,126,10.600000000000023,39812.299999999996,0,0,0,0,0,0,0.3458890625774455,Low
300,M15159,M,297.8,308.3,1567,35.6,131,10.5,55785.200000000004,0,0,0,0,0,0,0.4825400169660217,Medium
301,L47480,L,297.8,308.4,1622,38.3,134,10.599999999999966,62122.6,0,0,0,0,0,0,0.5163574372462043,Medium
302,L47481,L,297.7,308.4,1740,27.1,136,10.699999999999989,47154.0,0,0,0,0,0,0,0.42434886696990665,Medium
303,H29716,H,297.8,308.4,1512,35.1,138,10.599999999999966,53071.200000000004,0,0,0,0,0,0,0.48476201331090923,Medium
304,M15163,M,297.8,308.4,1479,43.5,143,10.599999999999966,64336.5,0,0,0,0,0,0,0.5641324108921146,High
305,L47484,L,297.8,308.4,1737,27.5,146,10.599999999999966,47767.5,0,0,0,0,0,0,0.44373538689476144,Medium
306,L47485,L,297.8,308.4,2129,19.2,148,10.599999999999966,40876.799999999996,0,0,0,0,0,0,0.38581069336795576,Low
307,L47486,L,297.8,308.4,1374,47.1,150,10.599999999999966,64715.4,0,0,0,0,0,0,0.5958311549314156,High
308,M15167,M,297.8,308.4,1579,36.6,152,10.599999999999966,57791.4,0,0,0,0,0,0,0.5257437292891963,Medium
309,L47488,L,297.9,308.5,1305,47.2,155,10.600000000000023,61596.00000000001,0,0,0,0,0,0,0.5972769271905194,High
310,M15169,M,297.9,308.5,1449,40.8,157,10.600000000000023,59119.2,0,0,0,0,0,0,0.5597091550458715,High
311,H29724,H,298.0,308.6,1526,41.8,160,10.600000000000023,63786.799999999996,0,0,0,0,0,0,0.580434129741495,High
312,M15171,M,298.0,308.6,1453,44.1,165,10.600000000000023,64077.3,0,0,0,0,0,0,0.6016293399677024,High
313,L47492,L,297.9,308.6,1468,36.0,168,10.700000000000045,52848.0,0,0,0,0,0,0,0.5366364018949399,Medium
314,L47493,L,298.0,308.6,1313,50.8,170,10.600000000000023,66700.4,0,0,0,0,0,0,0.6522413712511093,High
315,M15174,M,297.9,308.5,1300,53.0,172,10.600000000000023,68900.0,0,0,0,0,0,0,0.672433504815894,High
316,L47495,L,297.9,308.4,1646,40.6,175,10.5,66827.6,0,0,0,0,0,0,0.6043883525710436,High
317,L47496,L,297.8,308.4,1714,33.2,177,10.599999999999966,56904.8,0,0,0,0,0,0,0.5445960471608531,High
318,L47497,L,297.8,308.4,1685,28.4,179,10.599999999999966,47854.0,0,0,0,0,0,0,0.5010487072069845,Medium
319,L47498,L,297.8,308.4,1512,39.9,181,10.599999999999966,60328.799999999996,0,0,0,0,0,0,0.5954265510773534,High
320,L47499,L,297.8,308.4,1612,32.1,183,10.599999999999966,51745.200000000004,0,0,0,0,0,0,0.536445421872661,Medium
321,H29734,H,297.8,308.4,1550,38.2,185,10.599999999999966,59210.00000000001,0,0,0,0,0,0,0.5898962292323973,High
322,L47501,L,297.8,308.4,1518,32.5,190,10.599999999999966,49335.0,0,0,0,0,0,0,0.5442950654855744,High
323,L47502,L,297.8,308.5,1448,40.0,192,10.699999999999989,57920.0,0,0,0,0,0,0,0.6079550993005939,High
324,L47503,L,297.8,308.5,1561,46.3,194,10.699999999999989,72274.29999999999,0,0,0,0,0,0,0.6779844648004023,High
325,M15184,M,297.8,308.5,1488,41.9,196,10.699999999999989,62347.2,0,0,0,0,0,0,0.6346660144287356,High
326,L47505,L,297.8,308.5,1699,27.8,199,10.699999999999989,47232.200000000004,0,0,0,0,0,0,0.5279754673870708,Medium
327,L47506,L,297.7,308.5,1501,41.4,201,10.800000000000011,62141.4,0,0,0,0,0,0,0.6393614987703591,High
328,L47507,L,297.7,308.5,1373,56.7,203,10.800000000000011,77849.1,1,0,0,0,1,0,0.7618822973609697,High
329,H29742,H,297.6,308.4,1703,31.4,205,10.799999999999955,53474.2,0,0,0,0,0,0,0.5712666763482839,High
330,H29743,H,297.7,308.5,1720,29.9,210,10.800000000000011,51428.0,0,0,0,0,0,0,0.5663325567385367,High
331,M15190,M,297.6,308.4,1398,41.9,215,10.799999999999955,58576.2,0,0,0,0,0,0,0.6562326775466263,High
332,M15191,M,297.6,308.4,1391,51.9,218,10.799999999999955,72192.9,0,0,0,0,0,0,0.7465154662006946,High
333,M15192,M,297.6,308.3,1538,40.2,0,10.699999999999989,61827.600000000006,0,0,0,0,0,0,0.3142764701124323,Low
334,L47513,L,297.5,308.2,1647,31.3,3,10.699999999999989,51551.1,0,0,0,0,0,0,0.2470287241066284,Low
335,M15194,M,297.5,308.1,1469,44.8,5,10.600000000000023,65811.2,0,0,0,0,0,0,0.35640687611610666,Low
336,L47515,L,297.4,308.1,1749,25.9,8,10.700000000000045,45299.1,0,0,0,0,0,0,0.21121624112640436,Low
337,M15196,M,297.6,308.2,1995,20.5,10,10.599999999999966,40897.5,0,0,0,0,0,0,0.17481824207581992,Low
338,L47517,L,297.6,308.3,1742,27.7,13,10.699999999999989,48253.4,0,0,0,0,0,0,0.23564935143593765,Low
339,L47518,L,297.5,308.2,1563,38.2,15,10.699999999999989,59706.600000000006,0,0,0,0,0,0,0.32223731022935526,Low
340,M15199,M,297.5,308.2,1713,32.2,17,10.699999999999989,55158.600000000006,0,0,0,0,0,0,0.28221366938278203,Low
341,L47520,L,297.4,308.1,1474,39.4,20,10.700000000000045,58075.6,0,0,0,0,0,0,0.3330712466084843,Low
342,M15201,M,297.4,308.2,1530,32.6,22,10.800000000000011,49878.0,0,0,0,0,0,0,0.28045190609996534,Low
343,L47522,L,297.4,308.2,1471,46.5,25,10.800000000000011,68401.5,0,0,0,0,0,0,0.403188098343084,Low
344,L47523,L,297.5,308.3,1388,48.6,27,10.800000000000011,67456.8,0,0,0,0,0,0,0.4157660182210998,Low
345,M15204,M,297.5,308.2,2448,13.8,29,10.699999999999989,33782.4,0,0,0,0,0,0,0.15205803507819693,Low
346,L47525,L,297.5,308.3,1585,32.9,32,10.800000000000011,52146.5,0,0,0,0,0,0,0.30300750837371326,Low
347,M15206,M,297.5,308.3,1459,45.2,34,10.800000000000011,65946.8,0,0,0,0,0,0,0.4047591532298706,Low
348,L47527,L,297.5,308.3,1544,40.8,37,10.800000000000011,62995.2,0,0,0,0,0,0,0.3786946164672128,Low
349,L47528,L,297.6,308.3,1617,31.7,39,10.699999999999989,51258.9,0,0,0,0,0,0,0.30548699346189406,Low
350,L47529,L,297.6,308.3,1595,34.3,41,10.699999999999989,54708.49999999999,0,0,0,0,0,0,0.33068548881537496,Low
351,H29764,H,297.6,308.3,1400,44.3,43,10.699999999999989,62019.99999999999,0,0,0,0,0,0,0.40522042585545537,Low
352,M15211,M,297.6,308.4,1611,31.0,48,10.799999999999955,49941.0,0,0,0,0,0,0,0.31290896807972657,Low
353,M15212,M,297.6,308.4,1507,46.0,51,10.799999999999955,69322.0,0,0,0,0,0,0,0.4436157882461545,Medium
354,H29767,H,297.5,308.3,1674,30.0,54,10.800000000000011,50220.0,0,0,0,0,0,0,0.3175274990938137,Low
355,L47534,L,297.6,308.3,1658,34.3,59,10.699999999999989,56869.399999999994,0,0,0,0,0,0,0.3639991999750606,Low
356,L47535,L,297.6,308.3,1623,36.9,61,10.699999999999989,59888.7,0,0,0,0,0,0,0.38823087677497226,Low
357,M15216,M,297.6,308.4,1398,48.9,63,10.799999999999955,68362.2,0,0,0,0,0,0,0.4763656617997586,Medium
358,L47537,L,297.6,308.4,1517,34.2,66,10.799999999999955,51881.4,0,0,0,0,0,0,0.3633096669099961,Low
359,M15218,M,297.6,308.3,1467,36.7,68,10.699999999999989,53838.9,0,0,0,0,0,0,0.38460619030156823,Low
360,M15219,M,297.6,308.3,1567,34.6,71,10.699999999999989,54218.200000000004,0,0,0,0,0,0,0.37866304108932014,Low
361,M15220,M,297.5,308.3,1521,38.2,74,10.800000000000011,58102.200000000004,0,0,0,0,0,0,0.41191310023431826,Low
362,L47541,L,297.5,308.3,1596,36.8,77,10.800000000000011,58732.799999999996,0,0,0,0,0,0,0.4103807376883773,Low
363,H29776,H,297.6,308.3,1640,30.9,79,10.699999999999989,50676.0,0,0,0,0,0,0,0.3630228082772315,Low
364,L47543,L,297.6,308.3,1438,47.8,84,10.699999999999989,68736.4,0,0,0,0,0,0,0.5043640571826006,Medium
365,L47544,L,297.6,308.4,1407,55.2,86,10.799999999999955,77666.40000000001,0,0,0,0,0,0,0.5682498028952563,High
366,L47545,L,297.6,308.4,1353,57.5,88,10.799999999999955,77797.5,0,0,0,0,0,0,0.5843437825984802,High
367,M15226,M,297.6,308.5,1552,40.9,90,10.899999999999977,63476.799999999996,0,0,0,0,0,0,0.4641206152590051,Medium
368,M15227,M,297.6,308.4,1569,38.3,93,10.799999999999955,60092.7,0,0,0,0,0,0,0.4469744267680079,Medium
369,L47548,L,297.5,308.4,1489,39.5,96,10.899999999999977,58815.5,0,0,0,0,0,0,0.4554412425177753,Medium
370,H29783,H,297.5,308.4,1587,36.1,98,10.899999999999977,57290.700000000004,0,0,0,0,0,0,0.43649598584106886,Medium
371,M15230,M,297.5,308.3,1622,37.2,103,10.800000000000011,60338.4,0,0,0,0,0,0,0.45729279787707994,Medium
372,L47551,L,297.5,308.4,1604,38.1,106,10.899999999999977,61112.4,0,0,0,0,0,0,0.46871999592476904,Medium
373,M15232,M,297.4,308.3,1405,51.7,108,10.900000000000034,72638.5,0,0,0,0,0,0,0.5725047169464945,High
374,L47553,L,297.4,308.3,1412,42.0,111,10.900000000000034,59304.0,0,0,0,0,0,0,0.4939905063619232,Medium
375,L47554,L,297.4,308.3,1431,43.0,113,10.900000000000034,61533.0,0,0,0,0,0,0,0.5076552906548792,Medium
376,L47555,L,297.4,308.2,1533,37.4,115,10.800000000000011,57334.2,0,0,0,0,0,0,0.4706140512134203,Medium
377,M15236,M,297.4,308.2,1401,51.9,117,10.800000000000011,72711.9,0,0,0,0,0,0,0.5879977856764307,High
378,M15237,M,297.4,308.2,1424,53.9,120,10.800000000000011,76753.59999999999,0,0,0,0,0,0,0.6128109639082071,High
379,L47558,L,297.3,308.2,1754,29.4,123,10.899999999999977,51567.6,0,0,0,0,0,0,0.42634955681177056,Medium
380,L47559,L,297.3,308.2,1754,26.8,125,10.899999999999977,47007.200000000004,0,0,0,0,0,0,0.4049793737353743,Low
381,L47560,L,297.5,308.3,2564,12.8,127,10.800000000000011,32819.200000000004,1,0,0,1,0,0,0.2993400773677828,Low
382,L47561,L,297.5,308.5,1546,40.4,129,11.0,62458.399999999994,0,0,0,0,0,0,0.5207452518932426,Medium
383,L47562,L,297.5,308.5,1335,48.0,131,11.0,64080.0,0,0,0,0,0,0,0.5693090371735277,High
384,M15243,M,297.5,308.6,1842,27.0,133,11.100000000000023,49734.0,0,0,0,0,0,0,0.42485320041210867,Medium
385,L47564,L,297.5,308.5,1712,26.8,136,11.0,45881.6,0,0,0,0,0,0,0.41984162634279215,Medium
386,M15245,M,297.6,308.6,1414,45.4,138,11.0,64195.6,0,0,0,0,0,0,0.5663502521546686,High
387,L47566,L,297.6,308.7,1319,50.9,141,11.099999999999966,67137.09999999999,0,0,0,0,0,0,0.6079222178076931,High
388,L47567,L,297.7,308.7,1249,60.4,143,11.0,75439.59999999999,0,0,0,0,0,0,0.6819365281441814,High
389,L47568,L,297.6,308.7,1455,48.2,145,11.099999999999966,70131.0,0,0,0,0,0,0,0.6061380008918069,High
390,M15249,M,297.6,308.7,1408,54.8,147,11.099999999999966,77158.4,0,0,0,0,0,0,0.6613532898267503,High
391,L47570,L,297.6,308.7,1460,46.7,150,11.099999999999966,68182.0,0,0,0,0,0,0,0.6014222748758478,High
392,L47571,L,297.6,308.6,1491,38.1,152,11.0,56807.1,0,0,0,0,0,0,0.531773915366701,Medium
393,M15252,M,297.6,308.5,1490,43.4,154,10.899999999999977,64666.0,0,0,0,0,0,0,0.5817146009986498,High
394,M15253,M,297.5,308.4,1350,52.2,157,10.899999999999977,70470.0,0,0,0,0,0,0,0.6478500362466897,High
395,L47574,L,297.5,308.4,1528,39.9,160,10.899999999999977,60967.2,0,0,0,0,0,0,0.5636593576039468,High
396,L47575,L,297.4,308.3,1571,37.7,162,10.900000000000034,59226.700000000004,0,0,0,0,0,0,0.5508228624776424,High
397,L47576,L,297.4,308.3,1490,42.6,164,10.900000000000034,63474.0,0,0,0,0,0,0,0.5904510308570109,High
398,M15257,M,297.4,308.3,1774,28.9,166,10.900000000000034,51268.6,0,0,0,0,0,0,0.49091468633369606,Medium
399,H29812,H,297.4,308.3,1502,43.6,169,10.900000000000034,65487.200000000004,0,0,0,0,0,0,0.6083740284261475,High
400,L47579,L,297.4,308.4,1392,49.7,174,11.0,69182.40000000001,0,0,0,0,0,0,0.6580982018027691,High
401,L47580,L,297.4,308.5,2100,16.9,176,11.100000000000023,35490.0,0,0,0,0,0,0,0.4053387863907683,Low
402,L47581,L,297.5,308.5,1722,30.4,178,11.0,52348.799999999996,0,0,0,0,0,0,0.5205558214473316,Medium
403,L47582,L,297.4,308.6,1678,32.3,180,11.200000000000045,54199.399999999994,0,0,0,0,0,0,0.5383154535259871,Medium
404,L47583,L,297.3,308.6,1273,59.8,182,11.300000000000011,76125.4,0,0,0,0,0,0,0.7418407920328096,High
405,L47584,L,297.3,308.6,1297,45.9,184,11.300000000000011,59532.299999999996,0,0,0,0,0,0,0.6313470528770214,High
406,L47585,L,297.3,308.5,1350,57.6,186,11.199999999999989,77760.0,0,0,0,0,0,0,0.7397496878226545,High
407,L47586,L,297.4,308.6,1439,51.9,188,11.200000000000045,74684.09999999999,0,0,0,0,0,0,0.7046819830834369,High
408,M15267,M,297.4,308.5,1600,42.1,190,11.100000000000023,67360.0,0,0,0,0,0,0,0.6375417475335183,High
409,M15268,M,297.4,308.6,1434,44.4,193,11.200000000000045,63669.6,0,0,0,0,0,0,0.6466304265234453,High
410,L47589,L,297.4,308.6,1459,41.3,196,11.200000000000045,60256.7,0,0,0,0,0,0,0.6266722760722212,High
411,M15270,M,297.5,308.6,1472,44.9,198,11.100000000000023,66092.8,0,0,0,0,0,0,0.6627273788911425,High
412,L47591,L,297.5,308.7,1429,44.3,201,11.199999999999989,63304.7,0,0,0,0,0,0,0.6579093226020946,High
413,L47592,L,297.5,308.6,1388,48.2,203,11.100000000000023,66901.6,0,0,0,0,0,0,0.6905816357606236,High
414,L47593,L,297.4,308.4,1573,34.5,205,11.0,54268.5,0,0,0,0,0,0,0.5900843144876885,High
415,L47594,L,297.4,308.4,1588,32.5,207,11.0,51610.0,0,0,0,0,0,0,0.5762841142967327,High
416,L47595,L,297.5,308.4,1511,42.8,209,10.899999999999977,64670.799999999996,0,0,0,0,0,0,0.665385204309906,High
417,L47596,L,297.4,308.5,1495,37.8,211,11.100000000000023,56510.99999999999,0,0,0,0,0,0,0.6227409045335257,High
418,L47597,L,297.4,308.4,1394,50.1,213,11.0,69839.40000000001,0,0,0,0,0,0,0.7234322619729285,High
419,L47598,L,297.4,308.4,2151,17.7,0,11.0,38072.7,0,0,0,0,0,0,0.13727645470547678,Low
420,M15279,M,297.3,308.3,1501,38.2,2,11.0,57338.200000000004,0,0,0,0,0,0,0.2963625165175022,Low
421,M15280,M,297.3,308.3,1301,39.6,5,11.0,51519.6,0,0,0,0,0,0,0.2957243993453019,Low
422,M15281,M,297.3,308.3,1657,31.1,8,11.0,51532.700000000004,0,0,0,0,0,0,0.2537936193504703,Low
423,L47602,L,297.3,308.3,1333,55.2,11,11.0,73581.6,0,0,0,0,0,0,0.4404948044229351,Medium
424,L47603,L,297.3,308.3,1484,43.9,13,11.0,65147.6,0,0,0,0,0,0,0.3626190343993115,Low
425,L47604,L,297.3,308.4,1430,45.7,15,11.099999999999966,65351.00000000001,0,0,0,0,0,0,0.37612820844202005,Low
426,M15285,M,297.3,308.4,1665,28.9,17,11.099999999999966,48118.5,0,0,0,0,0,0,0.24826376895023172,Low
427,L47606,L,297.4,308.5,1501,44.9,20,11.100000000000023,67394.9,0,0,0,0,0,0,0.3842300743445991,Low
428,M15287,M,297.5,308.5,1496,42.2,22,11.0,63131.200000000004,0,0,0,0,0,0,0.362977080423247,Low
429,M15288,M,297.6,308.6,1595,36.9,25,11.0,58855.5,0,0,0,0,0,0,0.3289924377120921,Low
430,L47609,L,297.5,308.6,1208,62.3,28,11.100000000000023,75258.4,0,0,0,0,0,0,0.510150777967264,Medium
431,L47610,L,297.5,308.6,1596,37.1,30,11.100000000000023,59211.600000000006,0,0,0,0,0,0,0.338796579607168,Low
432,L47611,L,297.5,308.5,1446,41.9,32,11.0,60587.4,0,0,0,0,0,0,0.3714234743448843,Low
433,M15292,M,297.6,308.5,1466,39.7,34,10.899999999999977,58200.200000000004,0,0,0,0,0,0,0.357133942828635,Low
434,M15293,M,297.6,308.5,1848,23.7,37,10.899999999999977,43797.6,0,0,0,0,0,0,0.2416044896294519,Low
435,M15294,M,297.5,308.5,1484,44.7,40,11.0,66334.8,0,0,0,0,0,0,0.41236984338753646,Low
436,L47615,L,297.4,308.3,1493,41.2,43,10.900000000000034,61511.600000000006,0,0,0,0,0,0,0.38704516146567997,Low
437,L47616,L,297.3,308.3,1504,36.3,45,11.0,54595.2,0,0,0,0,0,0,0.34774404263500414,Low
438,L47617,L,297.3,308.3,1538,38.5,47,11.0,59213.0,0,0,0,0,0,0,0.3733695032419488,Low
